6.374213,0.230496,1
2.826148,4.914674,1
-2.442086,5.295425,1
-6.424130,0.690869,1
-4.410684,-5.007760,1
1.306551,-6.054339,1
5.700308,-1.897982,1
4.349787,4.324810,1
-0.879101,6.421227,1
-5.415564,2.542053,1
-5.249425,-3.178301,1
0.447403,-5.755248,1
4.656225,-3.027277,1
5.636304,2.513102,1
0.761284,6.123472,1
-4.607064,3.855997,1
-5.544294,-1.302527,1
-1.762405,-5.422395,1
4.140510,-4.868029,1
5.594681,1.005205,1
1.950518,5.474905,1
-2.877168,5.398121,1
-6.010220,-0.492417,1
-3.241371,-5.445362,1
2.539475,-5.348169,1
5.885318,-0.406916,1
4.079969,4.957797,1
-1.510380,5.912741,1
-5.726818,2.030297,1
-4.399645,-3.625575,1
0.848756,-6.032837,1
5.117603,-2.861257,1
5.344458,3.034290,1
0.079293,5.579048,1
-4.749564,2.879659,1
-5.831693,-2.304068,1
-0.511933,-5.526691,1
4.861251,-4.185787,1
5.790902,1.379905,1
1.413572,5.342029,1
-4.081252,4.860797,1
-5.543492,-0.855420,1
-1.904423,-5.864314,1
3.430988,-5.190569,1
6.217083,0.114145,1
2.684748,5.582175,1
-2.821757,5.350428,1
-5.980431,0.682906,1
-4.035194,-4.893130,1
1.743416,-6.116180,1
5.342293,-1.662818,1
4.222454,3.665657,1
-1.093266,6.343555,1
-5.117380,2.633205,1
-4.495808,-2.946507,1
-0.070053,-5.500769,1
5.070647,-3.218045,1
5.407757,2.495418,1
0.503820,5.795532,1
-4.750164,3.872085,1
-5.417347,-2.255660,1
-1.157426,-5.645762,1
3.961126,-4.720529,1
5.446444,0.762076,1
2.551728,5.063668,1
-2.921985,5.334517,1
-6.184191,-0.096646,1
-2.789218,-5.072179,1
2.647397,-5.075327,1
5.481629,-0.489301,1
4.189612,4.283685,1
-1.847530,5.867880,1
-6.244264,1.340720,1
-4.264880,-3.564649,1
1.404058,-5.976524,1
5.589208,-2.764886,1
5.093543,3.609511,1
0.118769,5.624299,1
-5.140161,3.511991,1
-5.365209,-2.227795,1
-0.700938,-6.034303,1
5.071043,-3.395553,1
5.694723,1.749868,1
1.157410,5.909758,1
-4.306214,4.802604,1
-5.739585,-0.864289,1
-1.857750,-5.093751,1
3.180150,-4.473573,1
6.436713,0.633206,1
2.589490,5.071426,1
-2.222717,5.828859,1
-6.422670,0.951026,1
-3.331119,-4.481901,1
2.266247,-5.614589,1
5.909278,-1.543401,1
4.505293,3.850170,1
-1.295506,6.399477,1
-5.576568,2.260104,1
-4.758321,-3.253899,1
0.062804,-6.142414,1
5.100764,-2.807794,1
5.244021,2.619705,1
0.708592,5.679391,1
-5.102003,3.586555,1
-5.779222,-2.048303,1
-1.649710,-5.392116,1
4.483369,-4.510331,1
5.933285,1.471194,1
2.387902,5.109761,1
-3.400993,4.566329,1
-5.799739,-0.517146,1
-3.049506,-5.485388,1
2.907759,-4.956692,1
5.558134,-0.652846,1
3.765571,4.339185,1
-2.241597,5.672283,1
-5.975701,1.680162,1
-4.145527,-4.172670,1
1.265991,-6.303182,1
5.724893,-1.965337,1
4.613601,3.413994,1
-0.226064,6.099665,1
-5.307091,3.308034,1
-5.120435,-2.540879,1
-0.379187,-6.301798,1
4.879019,-3.304942,1
5.383269,1.889331,1
1.098376,5.768722,1
-4.541516,4.111961,1
-6.382045,-1.204153,1
-2.266845,-5.816698,1
3.047734,-5.206804,1
6.301774,0.786176,1
3.211406,5.361048,1
-2.988053,5.700493,1
-5.886721,0.369698,1
-3.393161,-5.222572,1
1.752682,-5.177068,1
5.399474,-1.862003,1
3.997189,3.748284,1
-0.883634,5.451073,1
-5.340640,2.354152,1
-4.547166,-3.771054,1
0.101407,-5.838886,1
5.418659,-3.014899,1
5.572777,2.335449,1
0.045281,6.375919,1
-4.485582,4.116198,1
-5.579599,-1.878940,1
-1.476631,-5.495266,1
4.650921,-4.278231,1
5.919837,1.161505,1
1.820613,5.795419,1
-3.752232,4.943327,1
-6.260435,-0.378729,1
-2.438627,-5.552807,1
2.444715,-5.658574,1
6.017268,-0.222909,1
3.455588,5.043976,1
-1.662348,6.022145,1
-5.600549,1.558274,1
-4.602719,-4.203602,1
1.545223,-5.580342,1
5.711818,-1.731484,1
4.578724,3.090002,1
-0.763869,6.070625,1
-4.878532,2.671913,1
-5.754378,-3.278896,1
-0.746013,-6.315094,1
5.193209,-3.940010,1
6.020349,1.823929,1
1.432109,6.054790,1
-4.639463,4.299430,1
-6.364352,-1.061607,1
-2.126420,-6.094474,1
3.475875,-5.149872,1
5.598929,0.220245,1
2.529759,5.751309,1
-2.794304,5.507308,1
-6.457589,0.251064,1
-3.552058,-4.879664,1
1.855866,-5.286768,1
5.709379,-0.828798,1
4.244751,4.129802,1
-1.451522,6.043666,1
-5.461437,1.795349,1
-5.085599,-3.855196,1
0.925191,-6.231635,1
5.469780,-2.423045,1
5.482780,2.505086,1
0.829830,6.075783,1
-5.256264,3.558304,1
-5.613912,-2.483632,1
-1.469673,-5.865075,1
4.113372,-4.608575,1
6.094890,1.146368,1
2.303173,5.517191,1
-3.178115,5.056902,1
-6.479887,-0.335042,1
-2.623309,-5.170422,1
3.342707,-5.703945,1
5.627935,-0.756969,1
3.539112,4.825917,1
-1.897786,5.179398,1
-5.794174,1.086253,1
-3.698572,-4.207054,1
0.941144,-5.724965,1
5.772252,-1.956212,1
4.430489,3.240805,1
-0.770431,6.189322,1
-5.773952,2.736062,1
-4.772564,-3.365874,1
-0.283520,-6.059106,1
4.659498,-3.665883,1
5.386923,1.779184,1
1.376457,5.704867,1
-4.420340,4.087200,1
-5.637176,-1.279400,1
-2.365140,-6.129111,1
3.372492,-4.414460,1
5.938909,0.414396,1
2.586877,5.540032,1
-2.556863,5.013074,1
-5.798954,0.253972,1
-3.679493,-4.602345,1
1.891608,-5.381075,1
5.626156,-0.964880,1
3.892361,3.852519,1
-1.492377,5.809072,1
-6.009934,2.036533,1
-4.294708,-3.916087,1
0.437461,-6.258376,1
5.813541,-2.653364,1
5.644226,3.000806,1
0.569190,6.289128,1
-4.793294,3.043322,1
-6.002955,-2.584339,1
-0.750199,-5.615970,1
3.895863,-3.755740,1
6.101142,1.069179,1
